customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category,total_orders,paid_orders,cancelled_orders,total_revenue,avg_order_value_actual,first_order_date,last_order_date,promo_orders,non_promo_orders,promo_revenue,non_promo_revenue,preferred_product_category,customer_recency_days,lifecycle_segment,invalid_phone_flag,missing_last_purchase_flag,invalid_registration_date_flag
1728,Ashley,Simmons,ashley.simmons@yahoo.com,-10712,,High_Value,Direct,26-35,Premium,406.81,0.22,True,False,False,,46,Beauty,9,8,1,2877.09,359.63625,2024-12-03,2025-06-08,0,8,0.0,2877.09,Electronics,375.0,Dormant,True,True,True
1730,Brad,Sanchez,brad.sanchez@yahoo.com,-9064,,Low_Value,Push,26-35,Medium,67.28,0.77,False,False,False,,44,Electronics,8,6,2,491.46,81.91,2024-08-02,2025-06-25,2,4,200.04,291.42,Clothing,358.0,Dormant,True,False,True
1731,Patrick,Jones,patrick915@outlook.com,-3339,,High_Value,SMS,46-55,Low,439.18,0.34,False,True,True,,42,Electronics,8,7,1,2897.37,413.91,2024-11-05,2025-05-29,0,7,0.0,2897.37,Home,385.0,Dormant,True,False,True
1732,Lisa,Duke,lisaduke@yahoo.com,-9384,,Medium_Value,Social,Unknown,Unknown,96.37,0.49,True,False,False,,23,Books,7,5,2,527.33,105.466,2024-11-15,2025-06-10,1,4,129.64,397.69,Beauty,373.0,Dormant,True,False,True
1733,Jonathan,Lewis,jonathan640@yahoo.com,-6111,,Low_Value,Direct,36-45,Medium,99.85,0.61,False,False,True,,31,Home,3,3,0,317.16,105.72,2024-09-15,2025-07-01,1,2,127.46,189.7,Books,352.0,Dormant,True,False,True
1734,Cynthia,Bates,cynthiabates@outlook.com,-5737,,Low_Value,SMS,26-35,Low,75.44,0.62,True,True,True,,37,Home,14,11,3,822.67,74.78818181818181,2024-09-04,2025-05-11,1,10,124.01,698.66,Clothing,403.0,Dormant,True,True,True
1735,Sherri,Underwood,sherriunderwood@hotmail.com,-4247,,New_Customer,SMS,18-25,Unknown,46.86,0.62,False,True,True,,35,Sports,12,10,2,526.82,52.682,2024-07-16,2025-06-10,2,8,148.0,378.82,Beauty,373.0,Dormant,True,False,True
1736,William,Smith,williamsmith@yahoo.com,-7983,,Medium_Value,Direct,55+,Low,187.41,0.48,False,True,True,,34,Books,8,6,2,1115.8,185.96666666666667,2024-09-22,2025-05-04,0,6,0.0,1115.8,Books,410.0,Dormant,True,False,True
1737,Donna,Miller,donna463@outlook.com,-10301,,High_Value,Social,18-25,Low,460.49,0.34,False,False,True,,4,Books,5,5,0,2369.58,473.916,2024-08-26,2025-04-21,0,5,0.0,2369.58,Books,423.0,Dormant,True,False,True
1738,Leslie,Warner,leslie.warner@gmail.com,-5272,,High_Value,Social,26-35,High,170.87,0.32,True,True,True,,8,Books,8,6,2,997.82,166.30333333333334,2024-11-03,2025-06-18,1,5,257.79,740.03,Beauty,365.0,Dormant,True,False,True
1739,Leslie,Marks,leslie.marks@outlook.com,-6224,,New_Customer,Push,26-35,High,98.5,0.79,True,False,False,,4,Books,6,5,1,551.59,110.318,2024-07-04,2024-12-28,1,4,172.51,379.08,Beauty,537.0,Dormant,True,False,True
1740,Joshua,Garcia,joshuagarcia@gmail.com,-6793,,High_Value,Email,26-35,Medium,164.01,0.26,True,False,False,,37,Clothing,8,6,2,1013.18,168.86333333333334,2025-03-29,2025-07-01,0,6,0.0,1013.18,Beauty,352.0,Dormant,True,True,True
1741,Madison,Lloyd,madison.lloyd@outlook.com,-8074,,New_Customer,Direct,26-35,Low,125.93,0.66,False,True,False,,11,Beauty,3,3,0,451.83,150.61,2024-07-11,2024-12-26,0,3,0.0,451.83,Clothing,539.0,Dormant,True,False,True
1742,Gary,Phillips,gary454@gmail.com,-7804,,High_Value,Social,55+,Medium,394.62,0.22,False,True,False,,18,Electronics,5,4,1,1771.86,442.965,2024-09-04,2025-05-20,0,4,0.0,1771.86,Books,394.0,Dormant,True,False,True
1743,Nicole,Spence,nicole.spence@gmail.com,-4331,,High_Value,Push,18-25,Premium,157.19,0.27,False,True,False,,15,Books,9,7,2,986.94,140.99142857142857,2024-08-06,2025-04-05,1,6,185.77,801.17,Beauty,439.0,Dormant,True,False,True
1744,Janet,Casey,janet.casey@gmail.com,-8381,,Medium_Value,Push,Unknown,Premium,156.91,0.68,False,True,False,,9,Electronics,9,8,1,1508.67,188.58375,2024-11-16,2025-06-17,5,3,1020.7,487.97,Beauty,366.0,Dormant,True,True,True
1745,Sharon,Garcia,sharon.garcia@outlook.com,-3266,,Low_Value,SMS,46-55,Medium,68.94,0.85,False,False,True,,11,Electronics,8,8,0,650.42,81.3025,2024-08-07,2025-06-24,3,5,287.78,362.64,Sports,359.0,Dormant,True,True,True
1746,Allison,Larson,allisonlarson@outlook.com,-10612,,Low_Value,Direct,18-25,Premium,52.52,0.62,True,False,False,,43,Sports,9,7,2,398.11,56.87285714285714,2024-08-13,2025-04-18,2,5,141.78,256.33,Electronics,426.0,Dormant,True,False,True
1747,Sherry,Rogers,sherryrogers@gmail.com,-6095,,Low_Value,Push,46-55,Low,32.3,0.87,True,True,False,,9,Electronics,3,3,0,99.83,33.276666666666664,2024-11-29,2025-03-24,0,3,0.0,99.83,Home,451.0,Dormant,True,True,True
1748,Joseph,Porter,josephporter@outlook.com,-6010,,High_Value,Direct,55+,High,363.53,0.32,True,True,True,,39,Home,8,5,3,1557.93,311.586,2024-08-29,2025-04-14,0,5,0.0,1557.93,Books,430.0,Dormant,True,False,True
1749,Chad,Moore,chad.moore@hotmail.com,-2037,,New_Customer,Email,Unknown,Premium,84.57,0.53,False,True,True,,6,Clothing,9,8,1,714.82,89.3525,2024-07-12,2025-05-26,0,8,0.0,714.82,Clothing,388.0,Dormant,True,False,True
1750,Heather,Davis,heatherdavis@yahoo.com,-9564,,Low_Value,Email,46-55,Medium,51.9,0.73,True,True,False,,11,Books,5,3,2,221.1,73.7,2024-10-11,2025-03-14,2,1,159.19,61.91,Books,461.0,Dormant,True,False,True
1751,Margaret,Lewis,margaret.lewis@yahoo.com,-7826,,Medium_Value,Push,18-25,Unknown,137.78,0.49,True,True,False,,36,Books,9,8,1,1157.6,144.7,2024-09-29,2025-06-18,2,6,382.08,775.52,Books,365.0,Dormant,True,False,True
1752,Victor,Sullivan,victor836@hotmail.com,-10774,,Medium_Value,SMS,18-25,Low,149.26,0.44,False,False,True,,48,Books,10,10,0,1506.91,150.691,2024-08-08,2025-05-24,1,9,231.85,1275.06,Beauty,390.0,Dormant,True,False,True
1753,Veronica,Lopez,veronica.lopez@yahoo.com,-2615,,High_Value,SMS,36-45,Unknown,186.1,0.29,False,True,False,,29,Books,7,4,3,819.78,204.945,2024-09-14,2025-04-29,0,4,0.0,819.78,Clothing,415.0,Dormant,True,False,True
1754,Jacob,Austin,jacob.austin@outlook.com,-3680,,New_Customer,Push,26-35,Medium,100.67,0.67,True,True,True,,13,Clothing,5,3,2,350.18,116.72666666666667,2024-09-23,2025-07-01,1,2,165.82,184.36,Sports,352.0,Dormant,True,True,True
1755,Pamela,Lee,pamelalee@gmail.com,-3181,,High_Value,Direct,Unknown,High,193.91,0.29,False,False,True,,27,Electronics,8,7,1,1403.92,200.56,2024-08-19,2025-03-11,2,5,488.16,915.76,Sports,464.0,Dormant,True,False,True
1756,Jason,Hoffman,jason974@yahoo.com,-4791,,New_Customer,Direct,55+,Medium,111.0,0.53,False,True,True,,19,Electronics,6,5,1,580.41,116.082,2024-08-19,2025-05-12,1,4,160.06,420.35,Home,402.0,Dormant,True,False,True
1757,Caleb,Blankenship,caleb.blankenship@hotmail.com,-7969,,High_Value,Social,26-35,Premium,256.36,0.24,False,False,False,,9,Electronics,10,9,1,2615.15,290.5722222222222,2024-08-05,2025-05-21,2,7,823.81,1791.34,Beauty,393.0,Dormant,True,False,True
1758,Jeremy,Mills,jeremy946@gmail.com,-9760,,High_Value,Direct,18-25,Premium,202.7,0.29,True,False,False,,39,Electronics,6,6,0,1156.64,192.77333333333334,2024-09-30,2025-07-03,0,6,0.0,1156.64,Sports,350.0,Dormant,True,False,True
1759,Bradley,Wood,bradley.wood@gmail.com,-2105,,Low_Value,Social,18-25,Unknown,78.99,0.87,False,True,True,,2,Books,14,10,4,1020.69,102.069,2024-07-08,2025-05-22,7,3,781.34,239.35,Books,392.0,Dormant,True,False,True
1760,Kathryn,Mason,kathryn577@hotmail.com,-5608,,Medium_Value,Social,26-35,Medium,80.55,0.67,False,False,False,,17,Beauty,6,5,1,394.49,78.898,2024-08-05,2025-02-13,0,5,0.0,394.49,Clothing,490.0,Dormant,True,False,True
1761,Morgan,Thompson,morgan762@gmail.com,-3726,,Low_Value,Email,55+,Low,27.33,0.64,True,False,True,,19,Sports,5,4,1,142.16,35.54,2024-08-31,2025-03-24,2,2,81.35,60.81,Sports,451.0,Dormant,True,False,True
1762,Jon,Morgan,jon739@hotmail.com,-8280,,New_Customer,SMS,55+,High,138.15,0.58,False,True,False,,50,Electronics,13,13,0,1962.27,150.94384615384615,2024-07-15,2025-05-21,2,11,386.98,1575.29,Beauty,393.0,Dormant,True,True,True
1763,Phillip,Lopez,phillip669@yahoo.com,-3870,,New_Customer,Direct,26-35,Low,81.3,0.53,False,True,True,,48,Sports,10,10,0,837.47,83.747,2024-07-24,2025-06-05,1,9,107.6,729.87,Home,378.0,Dormant,True,False,True
1764,Juan,Lowery,juanlowery@yahoo.com,-8679,,High_Value,Email,55+,High,247.38,0.22,True,True,True,,23,Books,9,9,0,2377.75,264.19444444444446,2024-07-14,2025-07-01,3,6,1036.32,1341.43,Clothing,352.0,Dormant,True,True,True
1765,Janet,Lewis,janet40@gmail.com,-5114,,Low_Value,Push,Unknown,Low,92.41,0.8,False,True,False,,24,Beauty,8,8,0,953.89,119.23625,2024-08-12,2025-06-21,5,3,641.31,312.58,Books,362.0,Dormant,True,False,True
1766,Melanie,Ferrell,melanieferrell@gmail.com,-10665,,High_Value,SMS,46-55,Low,272.86,0.27,True,False,False,,49,Books,10,7,3,1955.72,279.3885714285714,2024-10-06,2025-05-21,0,7,0.0,1955.72,Beauty,393.0,Dormant,True,False,True
1767,Cathy,Chen,cathychen@yahoo.com,-2596,,Medium_Value,Social,26-35,Premium,119.45,0.48,True,False,False,,5,Clothing,4,3,1,412.71,137.57,2024-11-25,2025-04-03,0,3,0.0,412.71,Beauty,441.0,Dormant,True,False,True
1768,Douglas,Wu,douglas.wu@outlook.com,-5082,,Medium_Value,Social,26-35,Medium,143.92,0.58,False,False,True,,36,Home,9,9,0,1424.06,158.2288888888889,2024-08-13,2025-06-28,1,8,243.67,1180.39,Books,355.0,Dormant,True,False,True
1769,Stacy,Charles,stacycharles@gmail.com,-4484,,Low_Value,Push,18-25,Medium,77.07,0.8,False,False,True,,32,Books,6,6,0,590.64,98.44,2025-01-29,2025-06-24,3,3,357.4,233.24,Clothing,359.0,Dormant,True,False,True
1770,Jeffrey,Wood,jeffreywood@gmail.com,-9636,,High_Value,Email,55+,Medium,258.27,0.39,False,False,False,,36,Beauty,10,7,3,1993.5,284.7857142857143,2024-07-10,2025-06-06,1,6,446.88,1546.62,Sports,377.0,Dormant,True,False,True
1771,Daniel,Payne,daniel81@outlook.com,-9316,,Medium_Value,Push,36-45,Low,89.64,0.46,True,True,True,,43,Beauty,7,6,1,523.41,87.235,2024-07-07,2025-06-07,0,6,0.0,523.41,Home,376.0,Dormant,True,False,True
1772,Patricia,Foster,patricia.foster@hotmail.com,-9141,,Low_Value,SMS,55+,Low,70.09,0.89,False,False,True,,20,Electronics,6,5,1,344.49,68.898,2024-09-23,2025-05-07,1,4,77.28,267.21,Beauty,407.0,Dormant,True,False,True
1773,Joshua,Strong,joshua.strong@gmail.com,-7385,,Medium_Value,Email,18-25,Premium,180.58,0.52,False,True,True,,48,Electronics,11,9,2,1670.93,185.6588888888889,2024-07-04,2025-05-22,1,8,217.73,1453.2,Books,392.0,Dormant,True,False,True
1774,Lisa,Davis,lisa957@hotmail.com,-6941,,High_Value,SMS,18-25,Unknown,433.29,0.37,True,True,True,,25,Clothing,8,6,2,2409.02,401.50333333333333,2024-08-16,2025-06-06,0,6,0.0,2409.02,Clothing,377.0,Dormant,True,False,True
1775,Jeremy,Rice,jeremy65@yahoo.com,-7517,,High_Value,Push,36-45,Premium,293.37,0.25,True,True,False,,46,Sports,2,2,0,531.67,265.835,2024-08-04,2024-08-13,0,2,0.0,531.67,Clothing,674.0,Dormant,True,False,True
1776,Jodi,Robertson,jodirobertson@gmail.com,-5972,,Low_Value,SMS,18-25,Unknown,73.55,0.63,False,False,True,,28,Sports,8,5,3,455.66,91.132,2024-12-17,2025-06-29,2,3,227.92,227.74,Beauty,354.0,Dormant,True,False,True
1777,Albert,Williams,albertwilliams@yahoo.com,-3946,,Medium_Value,SMS,18-25,Unknown,165.36,0.4,True,False,False,,28,Sports,6,5,1,929.46,185.892,2024-07-10,2025-06-25,1,4,230.57,698.89,Home,358.0,Dormant,True,True,True
1778,Jennifer,Simon,jennifersimon@gmail.com,-3719,,Low_Value,Email,55+,High,40.83,0.73,True,False,False,,1,Books,7,5,2,255.87,51.174,2024-10-10,2025-06-20,2,3,127.24,128.63,Home,363.0,Dormant,True,False,True
1779,James,Mccullough,james.mccullough@yahoo.com,-7358,,Low_Value,Email,36-45,Medium,80.82,0.82,True,False,True,,42,Home,7,7,0,653.52,93.36,2024-07-20,2025-06-19,3,4,378.52,275.0,Books,364.0,Dormant,True,False,True
1780,Jose,Wilkins,josewilkins@hotmail.com,-8463,,Medium_Value,Email,55+,High,148.29,0.59,False,True,True,,10,Clothing,10,8,2,1300.11,162.51375,2024-11-22,2025-06-23,2,6,407.99,892.12,Beauty,360.0,Dormant,True,False,True
1781,Raven,Woodard,ravenwoodard@yahoo.com,-10404,,New_Customer,Direct,55+,Unknown,118.38,0.72,True,False,True,,32,Home,9,7,2,868.91,124.13,2024-07-15,2025-05-20,2,5,303.57,565.34,Home,394.0,Dormant,True,False,True
1782,Elizabeth,Pearson,elizabeth.pearson@outlook.com,-10982,,Low_Value,Direct,55+,Low,41.98,0.66,True,True,True,,19,Sports,5,5,0,242.52,48.504,2024-07-05,2025-05-23,1,4,52.07,190.45,Home,391.0,Dormant,True,False,True
1783,Larry,Lara,larrylara@yahoo.com,-10544,,Low_Value,Social,36-45,High,45.56,0.9,False,False,False,,5,Electronics,7,7,0,346.66,49.52285714285714,2024-07-17,2025-07-01,1,6,71.51,275.15,Sports,352.0,Dormant,True,False,True
1784,Matthew,Alexander,matthewalexander@gmail.com,-9533,,Low_Value,SMS,26-35,Medium,92.49,0.88,False,False,False,,36,Beauty,5,4,1,539.57,134.8925,2024-07-15,2025-06-22,3,1,434.57,105.0,Beauty,361.0,Dormant,True,False,True
1785,Joan,Jones,joanjones@outlook.com,-10430,,Medium_Value,Push,Unknown,Medium,186.91,0.55,True,True,True,,33,Books,9,6,3,1491.08,248.51333333333332,2024-07-06,2025-06-29,3,3,890.04,601.04,Clothing,354.0,Dormant,True,False,True
1786,Amanda,Bailey,amanda783@gmail.com,-10209,,Medium_Value,Direct,55+,Low,123.55,0.53,True,False,True,,14,Books,8,8,0,1206.17,150.77125,2024-08-12,2025-05-19,2,6,403.92,802.25,Home,395.0,Dormant,True,False,True
1787,Kristin,Thornton,kristin825@outlook.com,-5000,,New_Customer,SMS,26-35,Premium,133.41,0.62,False,True,False,,15,Electronics,9,7,2,1112.15,158.87857142857143,2024-07-26,2025-04-10,3,4,566.64,545.51,Home,434.0,Dormant,True,False,True
1788,Jeffrey,Kirby,jeffrey590@gmail.com,-3645,,New_Customer,Social,46-55,Low,128.54,0.62,False,False,True,,39,Clothing,9,8,1,1162.75,145.34375,2024-11-04,2025-07-03,4,4,653.73,509.02,Beauty,350.0,Dormant,True,True,True
1789,Jacob,Watkins,jacob654@yahoo.com,-10816,,High_Value,SMS,18-25,Low,356.46,0.35,True,False,False,,41,Clothing,6,5,1,1894.16,378.832,2024-08-28,2025-05-09,0,5,0.0,1894.16,Home,405.0,Dormant,True,False,True
1790,Michael,Wolfe,michael.wolfe@outlook.com,-7744,,New_Customer,Push,Unknown,High,125.66,0.65,True,True,False,,40,Sports,7,7,0,943.53,134.79,2024-08-20,2025-03-17,1,6,147.32,796.21,Beauty,458.0,Dormant,True,False,True
1791,Robert,Williams,robertwilliams@yahoo.com,-2271,,Medium_Value,Push,18-25,High,140.78,0.6,False,False,True,,44,Beauty,9,8,1,1243.32,155.415,2024-08-05,2025-06-30,3,5,547.13,696.19,Sports,353.0,Dormant,True,False,True
1792,Raymond,Johnson,raymondjohnson@gmail.com,-7601,,Low_Value,Social,26-35,Unknown,64.16,0.7,False,True,False,,38,Clothing,9,7,2,462.31,66.04428571428572,2024-07-18,2025-05-29,0,7,0.0,462.31,Home,385.0,Dormant,True,False,True
1793,Jennifer,Collins,jennifer950@yahoo.com,-9015,,High_Value,Push,18-25,Premium,390.29,0.24,True,False,True,,35,Electronics,5,5,0,1692.09,338.418,2024-07-19,2025-06-17,0,5,0.0,1692.09,Home,366.0,Dormant,True,False,True
1794,Grace,Ray,grace388@yahoo.com,-7967,,Medium_Value,Direct,18-25,Premium,135.18,0.64,False,True,True,,33,Beauty,5,3,2,426.87,142.29,2024-11-07,2025-06-06,0,3,0.0,426.87,Books,377.0,Dormant,True,False,True
1795,Nicholas,Vincent,nicholasvincent@gmail.com,-7675,,Medium_Value,Email,26-35,Medium,193.85,0.45,True,True,False,,11,Clothing,2,2,0,385.44,192.72,2024-07-16,2025-05-11,0,2,0.0,385.44,Books,403.0,Dormant,True,False,True
1796,Norma,Mason,norma.mason@hotmail.com,-5844,,High_Value,Direct,46-55,High,212.81,0.32,False,True,False,,34,Books,2,2,0,439.16,219.58,2024-11-26,2025-06-07,0,2,0.0,439.16,Books,376.0,Dormant,True,False,True
1797,Robert,Morgan,robert.morgan@outlook.com,-2638,,New_Customer,Direct,36-45,Unknown,128.07,0.67,False,True,True,,0,Home,16,16,0,2381.7,148.85625,2024-08-04,2025-06-20,4,12,713.24,1668.46,Clothing,363.0,Dormant,True,False,True
1799,Marcus,Price,marcusprice@gmail.com,-2263,,Medium_Value,Social,55+,High,155.7,0.62,False,False,False,,34,Home,10,9,1,1563.98,173.77555555555554,2024-08-26,2025-05-29,3,6,730.01,833.97,Electronics,385.0,Dormant,True,False,True
1800,Julia,Serrano,julia697@hotmail.com,-8545,,New_Customer,Email,55+,Premium,143.48,0.53,False,False,False,,12,Electronics,3,3,0,574.19,191.39666666666668,2024-10-22,2025-02-20,2,1,447.45,126.74,Books,483.0,Dormant,True,False,True
1801,Sara,Sanders,sarasanders@hotmail.com,-9859,,High_Value,Direct,36-45,Premium,352.82,0.22,True,True,True,,28,Sports,5,4,1,1142.0,285.5,2025-01-06,2025-06-09,0,4,0.0,1142.0,Books,374.0,Dormant,True,False,True
1802,Craig,Valenzuela,craig.valenzuela@yahoo.com,-10007,,Low_Value,SMS,26-35,Low,46.29,0.73,False,True,False,,31,Books,9,7,2,332.9,47.55714285714286,2024-08-03,2025-03-27,1,6,62.12,270.78,Clothing,448.0,Dormant,True,False,True
1803,Nathaniel,Lane,nathaniel.lane@yahoo.com,-3828,,Medium_Value,Social,18-25,Low,108.92,0.44,True,False,False,,21,Home,4,3,1,462.01,154.00333333333333,2024-07-07,2025-03-09,1,2,188.27,273.74,Sports,466.0,Dormant,True,False,True
1804,Brett,Michael,brettmichael@yahoo.com,-10994,,Medium_Value,Social,36-45,Medium,153.94,0.55,True,False,True,,38,Electronics,13,11,2,1715.06,155.91454545454545,2024-08-01,2025-06-04,2,9,418.33,1296.73,Beauty,379.0,Dormant,True,False,True
1805,James,Baxter,jamesbaxter@outlook.com,-6818,,Low_Value,Push,46-55,High,84.78,0.77,True,False,True,,43,Clothing,6,6,0,584.67,97.445,2024-09-29,2025-06-07,1,5,126.47,458.2,Home,376.0,Dormant,True,False,True
1806,Martha,Gibson,martha.gibson@yahoo.com,-2974,,High_Value,Email,36-45,High,240.87,0.23,False,False,False,,43,Electronics,10,8,2,2175.01,271.87625,2024-07-16,2025-04-23,1,7,377.67,1797.34,Books,421.0,Dormant,True,False,True
1807,Patricia,Williams,patricia.williams@gmail.com,-5441,,Medium_Value,Social,46-55,Premium,82.69,0.56,True,True,False,,39,Books,7,7,0,647.97,92.56714285714285,2024-09-17,2025-05-20,1,6,142.1,505.87,Beauty,394.0,Dormant,True,True,True
1808,Melissa,Hansen,melissa141@outlook.com,-6901,,High_Value,Direct,46-55,Low,267.56,0.29,True,True,False,,30,Electronics,8,8,0,2322.14,290.2675,2024-07-12,2025-03-13,1,7,358.05,1964.09,Books,462.0,Dormant,True,False,True
1809,Jessica,Peterson,jessicapeterson@hotmail.com,-10108,,New_Customer,Direct,55+,Premium,60.16,0.58,False,True,True,,43,Home,8,7,1,413.24,59.034285714285716,2024-07-20,2025-06-07,1,6,84.91,328.33,Beauty,376.0,Dormant,True,False,True
1810,Marie,Dunn,mariedunn@hotmail.com,-5593,,Medium_Value,SMS,18-25,Low,99.96,0.59,False,True,False,,14,Books,7,7,0,699.18,99.88285714285715,2024-08-13,2025-03-23,0,7,0.0,699.18,Sports,452.0,Dormant,True,False,True
1811,Tamara,Jones,tamara.jones@hotmail.com,-10120,,Medium_Value,Social,26-35,High,77.16,0.62,False,False,False,,25,Beauty,11,10,1,859.44,85.944,2024-09-03,2025-06-15,3,7,309.12,550.32,Home,368.0,Dormant,True,True,True
1812,Dana,Wolfe,dana173@gmail.com,-3958,,New_Customer,Email,26-35,Low,33.02,0.79,True,True,False,,45,Clothing,10,9,1,362.21,40.245555555555555,2024-08-20,2025-05-18,4,5,195.25,166.96,Beauty,396.0,Dormant,True,True,True
1813,Elizabeth,Miller,elizabeth477@yahoo.com,-5317,,Medium_Value,Email,26-35,Medium,177.19,0.58,True,False,True,,21,Clothing,11,9,2,1734.36,192.70666666666668,2024-08-28,2025-04-23,3,6,701.51,1032.85,Sports,421.0,Dormant,True,False,True
1814,Brittany,Guerrero,brittany.guerrero@yahoo.com,-10489,,Low_Value,Direct,55+,Premium,82.76,0.87,True,False,False,,44,Sports,10,8,2,788.52,98.565,2024-07-07,2025-05-27,3,5,403.21,385.31,Sports,387.0,Dormant,True,False,True
1815,Amber,Moore,amber.moore@outlook.com,-3099,,Medium_Value,SMS,36-45,Medium,162.54,0.49,True,False,False,,1,Sports,8,6,2,1116.98,186.16333333333333,2024-10-16,2025-05-28,2,4,517.31,599.67,Books,386.0,Dormant,True,True,True
1816,Lindsey,Bridges,lindsey.bridges@hotmail.com,-7204,,Low_Value,Direct,18-25,Medium,47.99,0.81,False,True,True,,33,Electronics,8,7,1,404.05,57.72142857142857,2024-07-05,2025-03-26,3,4,194.27,209.78,Books,449.0,Dormant,True,False,True
1817,Carlos,Harrison,carlosharrison@hotmail.com,-3811,,New_Customer,SMS,18-25,Low,113.81,0.76,True,True,False,,49,Home,11,7,4,854.77,122.11,2024-08-21,2025-05-26,3,4,457.47,397.3,Electronics,388.0,Dormant,True,False,True
1818,Jerry,Hamilton,jerry657@yahoo.com,-8354,,Low_Value,Direct,26-35,Low,34.33,0.6,True,False,False,,0,Electronics,6,6,0,218.08,36.346666666666664,2024-10-18,2025-06-27,0,6,0.0,218.08,Clothing,356.0,Dormant,True,False,True
1819,Shane,Lee,shane896@outlook.com,-6084,,Medium_Value,Social,55+,Premium,100.56,0.59,True,False,False,,36,Sports,6,4,2,462.8,115.7,2024-07-06,2025-06-11,1,3,127.74,335.06,Sports,372.0,Dormant,True,False,True
1820,Brooke,Johnson,brookejohnson@hotmail.com,-10667,,New_Customer,Social,18-25,Medium,63.2,0.77,False,True,False,,37,Home,15,14,1,979.08,69.93428571428572,2024-07-30,2025-07-20,5,9,454.94,524.14,Sports,333.0,Dormant,True,False,True
1821,Erik,Williams,erikwilliams@outlook.com,-4885,,High_Value,SMS,Unknown,Medium,260.24,0.38,False,False,False,,9,Home,14,14,0,3845.67,274.6907142857143,2024-07-13,2025-06-13,3,11,1055.64,2790.03,Clothing,370.0,Dormant,True,False,True
1822,Ethan,Olson,ethan330yahoo.com,-10124,,High_Value,Push,36-45,High,271.02,0.22,False,True,True,,34,Home,7,6,1,1690.38,281.73,2024-08-07,2025-05-09,0,6,0.0,1690.38,Electronics,405.0,Dormant,True,False,True
1823,Martha,Fields,martha.fields@outlook.com,-7404,,Low_Value,SMS,18-25,High,32.91,0.64,False,False,False,,44,Electronics,8,7,1,282.0,40.285714285714285,2024-08-12,2025-03-14,3,4,132.9,149.1,Electronics,461.0,Dormant,True,True,True
1824,Christopher,Howard,christopher75@outlook.com,-7056,,New_Customer,Direct,36-45,Premium,82.84,0.55,False,True,True,,46,Electronics,8,8,0,676.38,84.5475,2024-09-30,2025-05-27,1,7,140.64,535.74,Beauty,387.0,Dormant,True,True,True
1825,Joseph,Moyer,josephmoyer@outlook.com,-9119,,High_Value,Push,18-25,Premium,240.15,0.32,False,False,False,,18,Books,3,3,0,815.78,271.9266666666667,2024-08-10,2024-12-06,0,3,0.0,815.78,Home,559.0,Dormant,True,False,True
1826,Kathleen,Nguyen,kathleen.nguyen@gmail.com,-4718,,High_Value,Direct,55+,High,402.37,0.37,True,True,False,,15,Electronics,3,3,0,1527.41,509.13666666666666,2024-11-18,2025-01-13,2,1,1231.75,295.66,Books,521.0,Dormant,True,False,True
1827,Elizabeth,Miller,elizabeth196@gmail.com,-4722,,Low_Value,SMS,26-35,Unknown,94.62,0.61,False,False,True,,34,Home,7,6,1,722.92,120.48666666666666,2024-08-06,2025-04-03,3,3,433.46,289.46,Home,441.0,Dormant,True,True,True
1828,Autumn,Thompson,autumnthompson@gmail.com,-9073,,New_Customer,Email,55+,Premium,130.52,0.58,True,False,True,,15,Beauty,10,8,2,1180.14,147.5175,2024-08-26,2025-06-21,3,5,549.92,630.22,Clothing,362.0,Dormant,True,False,True
1829,Nicole,Bell,nicole932@hotmail.com,-6599,,Medium_Value,Email,55+,Medium,94.41,0.45,True,True,True,,21,Home,5,5,0,441.58,88.316,2024-08-07,2025-03-26,0,5,0.0,441.58,Clothing,449.0,Dormant,True,False,True
1830,Lucas,Bryant,lucas16@gmail.com,-7252,,New_Customer,Push,46-55,High,52.91,0.79,False,True,True,,13,Clothing,7,7,0,527.62,75.37428571428572,2024-08-30,2025-04-16,4,3,352.58,175.04,Home,428.0,Dormant,True,False,True
1831,Preston,George,preston408@outlook.com,-6198,,High_Value,Push,18-25,High,429.47,0.33,True,True,True,,49,Sports,14,10,3,4392.07,439.207,2024-07-14,2025-05-20,0,10,0.0,4392.07,Beauty,394.0,Dormant,True,False,True
1832,Danielle,Smith,danielle868@outlook.com,-9982,,Medium_Value,SMS,18-25,Medium,187.11,0.66,True,False,True,,21,Beauty,8,8,0,1564.39,195.54875,2024-09-28,2025-04-03,1,7,286.07,1278.32,Books,441.0,Dormant,True,False,True
1833,Ashley,Nichols,ashley.nichols@gmail.com,-6481,,New_Customer,Direct,46-55,Low,46.72,0.78,False,True,False,,30,Beauty,8,6,2,329.44,54.906666666666666,2024-11-03,2025-06-28,2,4,161.11,168.33,Home,355.0,Dormant,True,False,True
1834,Donna,Valenzuela,donna.valenzuela@hotmail.com,-4958,,Medium_Value,Direct,26-35,Premium,127.24,0.5,False,False,True,,13,Books,4,4,0,501.79,125.4475,2024-09-01,2025-07-02,0,4,0.0,501.79,Beauty,351.0,Dormant,True,False,True
1835,Brandon,Boone,brandon344@outlook.com,-6572,,Low_Value,Email,26-35,Low,61.75,0.65,True,False,False,,28,Books,11,6,5,395.01,65.835,2024-09-13,2025-06-22,2,4,179.19,215.82,Beauty,361.0,Dormant,True,False,True
